ts,service,region,tenant,requests,errors,p50_ms,p95_ms,p99_ms,bytes_in,bytes_out
2026-07-11T09:33:00Z,ingest-api,us-east-1,t-02832,3135,37,63.65,178.11,310.19,3102635,17864936
2026-07-11T09:45:00Z,exporter,us-east-1,t-03733,7554,39,35.63,88.82,149.27,9373684,39334963
2026-07-11T09:39:00Z,alerting,us-west-2,t-02297,6334,47,27.00,71.54,149.85,11508396,14325559
2026-07-11T09:30:00Z,billing,us-east-1,t-02907,6669,69,36.76,83.16,154.69,12676388,35938607
2026-07-11T09:16:00Z,exporter,us-east-1,t-01340,8496,49,78.37,181.04,242.17,10224636,36049396
2026-07-11T09:07:00Z,alerting,eu-central-1,t-02356,617,2,52.90,126.37,224.40,1217751,4623880
2026-07-11T09:42:00Z,query-api,ap-southeast-2,t-02980,8977,92,61.87,151.16,223.74,7526793,57680032
2026-07-11T09:21:00Z,query-api,ap-southeast-2,t-01440,8315,1,54.93,102.35,139.55,17094718,49339779
2026-07-11T09:10:00Z,billing,eu-central-1,t-02666,6995,102,29.41,55.43,78.32,5729371,53730476
2026-07-11T09:11:00Z,exporter,us-west-2,t-03854,8481,70,25.69,65.30,103.94,8984247,65247875
2026-07-11T09:59:00Z,alerting,ap-southeast-2,t-00356,2946,5,25.34,58.82,103.16,7423204,6870232
2026-07-11T09:56:00Z,billing,ap-southeast-2,t-03093,8860,6,44.70,93.09,182.44,10467028,25121498
2026-07-11T09:24:00Z,query-api,us-east-1,t-00635,6990,53,51.84,130.51,271.18,3578097,7697128
2026-07-11T09:31:00Z,ingest-api,us-west-2,t-02055,8143,97,58.42,146.50,251.94,6292631,45814486
2026-07-11T09:16:00Z,alerting,us-east-1,t-00603,9238,97,62.60,142.46,191.86,19589227,36728509
2026-07-11T09:53:00Z,query-api,us-east-1,t-02459,9358,109,43.81,104.21,170.60,20419522,17610089
2026-07-11T09:38:00Z,alerting,us-east-1,t-03269,10569,93,55.26,126.15,241.35,8373641,56430854
2026-07-11T09:59:00Z,query-api,us-east-1,t-03783,10882,123,61.98,159.68,217.09,27556035,68132887
2026-07-11T09:46:00Z,query-api,eu-central-1,t-01097,6821,12,42.94,108.52,210.04,6054097,45453567
2026-07-11T09:22:00Z,billing,us-east-1,t-00166,8638,33,33.53,93.03,138.08,18967072,58602368
2026-07-11T09:36:00Z,alerting,us-west-2,t-03243,6394,0,54.09,131.17,267.37,11428338,8154238
2026-07-11T09:11:00Z,query-api,ap-southeast-2,t-03466,2202,5,37.33,88.83,129.58,2671176,8657635
2026-07-11T09:42:00Z,alerting,us-east-1,t-02375,5052,35,21.90,42.44,86.85,4094862,34588994
2026-07-11T09:56:00Z,exporter,us-east-1,t-03589,10287,136,78.55,164.33,255.74,13268351,16648629
2026-07-11T09:56:00Z,alerting,eu-central-1,t-01839,2586,4,74.17,159.39,296.90,4022171,6632443
2026-07-11T09:55:00Z,billing,ap-southeast-2,t-01616,3047,20,58.46,108.68,173.87,3777027,5678843
2026-07-11T09:41:00Z,exporter,us-west-2,t-02676,6796,76,24.25,67.18,126.79,9507403,31148208
2026-07-11T09:26:00Z,query-api,us-west-2,t-01402,11681,112,66.52,127.37,191.59,26352118,86544907
2026-07-11T09:16:00Z,exporter,us-east-1,t-03820,11713,163,28.44,63.16,129.86,7009086,79980889
2026-07-11T09:57:00Z,alerting,ap-southeast-2,t-03380,7614,30,73.81,176.43,233.11,7114460,30476811
2026-07-11T09:52:00Z,ingest-api,ap-southeast-2,t-01008,9803,59,58.11,118.05,217.37,19820124,16760877
2026-07-11T09:17:00Z,query-api,us-west-2,t-02672,7898,1,73.60,198.63,310.02,17043925,8691666
2026-07-11T09:41:00Z,alerting,us-west-2,t-01665,10952,101,29.57,80.93,135.62,10830482,63706320
2026-07-11T09:58:00Z,alerting,us-east-1,t-02342,58,0,20.14,42.53,66.45,124828,361818
2026-07-11T09:14:00Z,query-api,ap-southeast-2,t-03671,4912,69,25.56,48.13,99.26,3438643,18072750
2026-07-11T09:19:00Z,ingest-api,ap-southeast-2,t-00169,10304,41,57.64,155.96,322.20,10656587,37687784
2026-07-11T09:05:00Z,query-api,us-east-1,t-00612,11476,11,62.37,166.73,231.62,26115623,63917144
2026-07-11T09:11:00Z,exporter,us-west-2,t-03769,3420,45,37.93,104.45,137.72,5393620,7583311
2026-07-11T09:26:00Z,ingest-api,eu-central-1,t-02167,4642,60,50.03,92.77,186.30,2749813,35021513
2026-07-11T09:31:00Z,query-api,us-west-2,t-02592,10646,33,55.62,148.99,226.74,9672796,69626239
2026-07-11T09:01:00Z,alerting,us-east-1,t-00931,2135,19,53.73,111.15,192.02,2743500,5309056
2026-07-11T09:03:00Z,ingest-api,ap-southeast-2,t-02485,9080,63,52.43,132.02,210.20,18255540,63933948
2026-07-11T09:09:00Z,billing,us-east-1,t-03455,6730,79,75.71,139.25,187.92,5153057,7056959
2026-07-11T09:41:00Z,query-api,eu-central-1,t-01387,4439,45,36.78,89.51,122.16,8049124,26168308
2026-07-11T09:59:00Z,exporter,eu-central-1,t-02881,3494,44,72.90,142.83,215.58,4481419,20027266
2026-07-11T09:11:00Z,billing,us-west-2,t-03560,10044,16,39.30,109.98,190.40,11342421,18467607
2026-07-11T09:54:00Z,ingest-api,us-west-2,t-02461,4183,18,69.48,147.09,219.57,4977309,26334284
2026-07-11T09:33:00Z,ingest-api,eu-central-1,t-02856,10494,56,78.11,217.62,400.39,21784286,78810918
2026-07-11T09:16:00Z,alerting,eu-central-1,t-00772,3290,25,50.04,120.92,214.20,4315682,25290019
2026-07-11T09:23:00Z,billing,us-east-1,t-03006,4396,57,29.09,81.31,117.01,6771318,13674825
2026-07-11T09:43:00Z,query-api,eu-central-1,t-03808,404,5,70.46,132.13,205.18,746745,2410791
2026-07-11T09:07:00Z,exporter,us-west-2,t-01234,2359,23,43.70,108.80,170.66,4421743,7718629
2026-07-11T09:51:00Z,query-api,us-east-1,t-01585,3367,29,35.66,82.08,126.69,2941541,10350303
2026-07-11T09:14:00Z,alerting,ap-southeast-2,t-02659,6203,25,59.41,137.67,267.70,4414410,42423226
2026-07-11T09:54:00Z,ingest-api,us-east-1,t-00684,2951,8,67.60,133.36,268.72,1783814,19349708
2026-07-11T09:17:00Z,ingest-api,us-east-1,t-01432,6519,76,64.63,135.86,216.49,5301225,20693038
2026-07-11T09:01:00Z,exporter,ap-southeast-2,t-00577,3152,8,58.97,153.17,246.00,2096490,8406202
2026-07-11T09:50:00Z,billing,us-west-2,t-02449,8203,40,59.01,136.98,221.92,10717347,8641051
2026-07-11T09:18:00Z,ingest-api,us-east-1,t-03790,8502,48,60.67,116.92,177.90,13727264,44100338
2026-07-11T09:43:00Z,query-api,eu-central-1,t-01116,1153,2,70.71,138.28,289.17,718052,5323389
2026-07-11T09:37:00Z,ingest-api,ap-southeast-2,t-03310,11744,166,37.78,91.45,124.96,5166474,32980231
2026-07-11T09:32:00Z,billing,eu-central-1,t-02225,11580,106,22.79,45.12,69.25,18525069,49211771
2026-07-11T09:20:00Z,ingest-api,us-west-2,t-02312,6574,97,74.83,176.49,357.05,2818052,14993470
2026-07-11T09:48:00Z,billing,ap-southeast-2,t-02837,8257,105,60.96,161.59,280.79,3607985,56503859
2026-07-11T09:56:00Z,billing,us-east-1,t-00547,3661,48,27.83,57.94,80.70,8085279,10442594
2026-07-11T09:54:00Z,exporter,us-west-2,t-02342,1144,15,71.72,167.25,239.15,1148492,8186051
2026-07-11T09:52:00Z,alerting,eu-central-1,t-03851,8574,11,34.22,81.37,140.71,4017433,58782600
2026-07-11T09:05:00Z,ingest-api,eu-central-1,t-03869,6957,0,54.11,148.70,284.89,8697805,22645025
2026-07-11T09:04:00Z,billing,us-east-1,t-03446,328,4,34.44,96.33,187.14,374746,378003
2026-07-11T09:57:00Z,billing,us-west-2,t-01190,11227,46,66.90,120.89,242.38,14411456,34063655
2026-07-11T09:47:00Z,ingest-api,ap-southeast-2,t-01240,3730,29,74.77,198.10,376.13,6434201,12346408
2026-07-11T09:35:00Z,ingest-api,ap-southeast-2,t-00469,6811,69,55.88,143.95,194.65,10273477,11267487
2026-07-11T09:55:00Z,alerting,ap-southeast-2,t-03495,6348,50,64.16,122.69,199.09,13327740,24821960
2026-07-11T09:41:00Z,ingest-api,us-west-2,t-00844,10601,23,21.63,47.02,75.30,23173479,10820011
2026-07-11T09:38:00Z,query-api,eu-central-1,t-03204,10475,19,31.67,67.06,114.28,21616515,69811376
2026-07-11T09:36:00Z,alerting,us-east-1,t-00225,10928,28,34.44,80.23,109.81,16783338,19125262
2026-07-11T09:08:00Z,billing,us-west-2,t-02619,637,6,29.28,80.51,106.19,785483,832898
2026-07-11T09:29:00Z,exporter,us-west-2,t-01038,9740,11,50.73,137.35,270.71,17194003,69035961
2026-07-11T09:53:00Z,billing,us-west-2,t-02778,10841,99,31.68,83.19,167.32,16056149,18844441
2026-07-11T09:19:00Z,alerting,us-east-1,t-01196,9699,127,30.75,57.88,77.57,19907247,36641516
2026-07-11T09:00:00Z,query-api,eu-central-1,t-03905,5468,22,33.07,80.57,155.80,13695571,16613907
2026-07-11T09:33:00Z,alerting,us-west-2,t-02641,4733,41,51.05,133.96,270.23,5824409,30907004
2026-07-11T09:37:00Z,query-api,ap-southeast-2,t-02440,2431,18,55.68,106.79,161.07,5837034,13169725
2026-07-11T09:01:00Z,query-api,us-east-1,t-01522,4970,43,65.32,129.26,225.16,11846482,6826755
2026-07-11T09:43:00Z,ingest-api,us-west-2,t-02372,7508,71,78.47,182.27,267.28,6472975,19969847
2026-07-11T09:46:00Z,exporter,ap-southeast-2,t-02824,11164,114,42.24,87.78,157.76,16671038,44242240
2026-07-11T09:41:00Z,query-api,ap-southeast-2,t-03889,9520,18,71.77,197.55,320.64,17632570,31343280
2026-07-11T09:50:00Z,exporter,us-east-1,t-00192,7455,42,57.82,158.26,312.80,17258468,14514507
2026-07-11T09:44:00Z,exporter,ap-southeast-2,t-00235,11882,53,58.13,107.64,212.89,9519321,84134993
2026-07-11T09:39:00Z,ingest-api,us-east-1,t-01102,266,0,71.95,163.38,272.89,304254,460391
2026-07-11T09:29:00Z,query-api,us-west-2,t-03396,5864,49,74.17,156.97,261.75,3028592,18932563
2026-07-11T09:22:00Z,exporter,us-east-1,t-02665,1211,5,51.28,134.59,264.80,1329776,4719029
2026-07-11T09:09:00Z,billing,us-east-1,t-00090,9358,63,58.54,116.35,229.48,9120907,37509655
2026-07-11T09:06:00Z,alerting,eu-central-1,t-00450,8664,59,44.42,109.51,184.28,15032567,28733932
2026-07-11T09:15:00Z,alerting,us-west-2,t-02686,4765,12,38.26,106.00,195.41,6629632,6392295
2026-07-11T09:26:00Z,exporter,us-east-1,t-02020,3983,20,27.32,63.83,96.14,3410372,17975956
2026-07-11T09:09:00Z,query-api,us-west-2,t-02469,11688,18,66.12,169.48,328.51,17138418,82603378
2026-07-11T09:14:00Z,query-api,eu-central-1,t-00667,29,0,26.48,51.81,86.77,11620,221745
2026-07-11T09:15:00Z,query-api,eu-central-1,t-02270,10962,21,57.20,149.54,231.95,23605974,47610417
2026-07-11T09:08:00Z,ingest-api,ap-southeast-2,t-03335,7232,74,54.07,121.29,235.37,17335645,38396233
2026-07-11T09:11:00Z,query-api,us-east-1,t-03186,1190,12,38.02,81.98,113.36,825131,8588329
2026-07-11T09:30:00Z,query-api,eu-central-1,t-02186,7934,95,40.22,92.13,184.01,7828723,21305355
2026-07-11T09:12:00Z,exporter,us-west-2,t-01172,11906,157,40.14,104.40,149.71,15083403,27749028
2026-07-11T09:31:00Z,billing,us-east-1,t-03970,2659,2,23.24,54.21,75.50,4740449,9644427
2026-07-11T09:16:00Z,alerting,us-west-2,t-02928,3610,50,55.53,130.65,247.87,8139464,27357156
2026-07-11T09:48:00Z,query-api,ap-southeast-2,t-03505,247,1,46.18,105.49,182.21,154125,596311
2026-07-11T09:10:00Z,alerting,eu-central-1,t-03990,8993,78,47.70,104.39,188.05,9218193,48411930
2026-07-11T09:53:00Z,query-api,ap-southeast-2,t-03453,5039,46,47.96,87.11,182.30,4848020,9379324
2026-07-11T09:33:00Z,exporter,us-east-1,t-02523,4353,7,52.80,132.41,184.66,8660152,33486130
2026-07-11T09:28:00Z,billing,us-west-2,t-00446,363,0,56.20,148.20,276.69,588175,1083610
2026-07-11T09:20:00Z,billing,eu-central-1,t-01229,8298,8,74.72,191.49,280.12,18816285,61730742
2026-07-11T09:30:00Z,billing,eu-central-1,t-01647,8177,114,27.96,50.99,72.25,18944649,50236897
2026-07-11T09:12:00Z,alerting,us-west-2,t-02318,7123,65,68.78,162.49,268.42,6142687,15200613
2026-07-11T09:05:00Z,alerting,ap-southeast-2,t-00406,7579,4,30.06,65.71,132.57,17431213,57197543
2026-07-11T09:39:00Z,billing,eu-central-1,t-01833,1386,12,25.83,54.59,109.93,2027160,1412218
2026-07-11T09:01:00Z,alerting,us-west-2,t-00890,5794,65,23.63,43.80,70.78,8843249,9460177
2026-07-11T09:03:00Z,exporter,us-west-2,t-01103,9047,22,65.17,138.61,263.07,16652688,51443554
2026-07-11T09:39:00Z,exporter,us-east-1,t-01809,5950,11,64.85,136.10,219.18,14092715,34121349
2026-07-11T09:17:00Z,ingest-api,us-east-1,t-01868,5767,64,43.95,83.55,167.89,8045651,28053814
2026-07-11T09:05:00Z,alerting,ap-southeast-2,t-00801,8159,78,35.52,67.75,96.52,20418206,16748981
2026-07-11T09:45:00Z,ingest-api,us-east-1,t-03038,5341,54,48.15,90.93,162.12,12172085,18218154
2026-07-11T09:44:00Z,alerting,us-east-1,t-01932,5905,66,21.27,54.29,97.14,10227314,37313246
2026-07-11T09:12:00Z,query-api,us-west-2,t-02287,9540,127,47.19,98.94,164.77,10036054,67394135
2026-07-11T09:55:00Z,billing,ap-southeast-2,t-03425,288,3,20.88,51.68,89.68,489518,2195996
2026-07-11T09:14:00Z,exporter,ap-southeast-2,t-01989,7582,34,46.74,114.73,237.23,3617805,33521685
2026-07-11T09:11:00Z,alerting,eu-central-1,t-01296,5967,27,25.77,69.41,126.64,5054043,33444418
2026-07-11T09:21:00Z,ingest-api,eu-central-1,t-01712,3806,24,44.41,116.77,154.06,4735792,25616512
2026-07-11T09:46:00Z,billing,us-west-2,t-03419,6500,18,33.72,94.26,162.72,12027691,41825749
2026-07-11T09:43:00Z,alerting,eu-central-1,t-01737,2647,30,55.58,110.57,217.87,1130759,15565170
2026-07-11T09:58:00Z,exporter,us-east-1,t-01815,4867,62,62.71,120.88,211.76,11834967,34452748
2026-07-11T09:28:00Z,alerting,us-west-2,t-03174,1403,11,54.68,138.20,262.05,2044923,8136271
2026-07-11T09:30:00Z,exporter,us-east-1,t-02960,9170,72,30.07,61.96,125.94,12218236,58500558
2026-07-11T09:41:00Z,billing,us-west-2,t-03487,10386,22,65.00,133.46,254.45,15729894,19165510
2026-07-11T09:59:00Z,exporter,eu-central-1,t-00888,5374,7,65.55,120.39,183.06,9211604,29520881
2026-07-11T09:16:00Z,ingest-api,us-west-2,t-02746,3522,9,31.11,83.51,117.67,4826916,5006238
2026-07-11T09:50:00Z,exporter,eu-central-1,t-00059,471,0,34.91,86.99,116.92,244359,2326954
2026-07-11T09:32:00Z,exporter,us-west-2,t-01112,5080,35,76.08,144.98,197.50,11630889,16627450
2026-07-11T09:56:00Z,exporter,us-west-2,t-00608,2157,19,71.19,161.23,248.28,2906044,14420584
2026-07-11T09:25:00Z,ingest-api,eu-central-1,t-01012,10787,69,24.20,49.30,85.68,13303015,42223159
2026-07-11T09:56:00Z,billing,us-east-1,t-03980,4923,72,62.34,153.00,278.54,4995007,14379698
2026-07-11T09:45:00Z,exporter,ap-southeast-2,t-01576,8764,27,73.68,160.67,295.07,15553354,28115955
2026-07-11T09:45:00Z,exporter,eu-central-1,t-00305,8981,34,76.38,181.72,310.73,16778163,58583192
2026-07-11T09:04:00Z,ingest-api,eu-central-1,t-03303,10327,98,55.08,131.72,226.60,25248036,51015653
2026-07-11T09:23:00Z,query-api,us-west-2,t-00434,9572,115,35.61,72.38,94.90,6060142,65064154
2026-07-11T09:45:00Z,exporter,us-east-1,t-00969,7462,28,65.01,149.00,266.78,15842248,48282550
2026-07-11T09:54:00Z,ingest-api,eu-central-1,t-01578,3558,47,30.50,83.68,152.76,1884427,13057467
2026-07-11T09:21:00Z,ingest-api,eu-central-1,t-03638,5442,7,24.05,57.06,90.93,7736977,32014782
2026-07-11T09:43:00Z,alerting,us-east-1,t-02261,5591,25,28.52,78.17,137.97,3996337,38155376
2026-07-11T09:59:00Z,alerting,eu-central-1,t-03591,4403,56,66.86,145.80,283.07,7018198,30219085
2026-07-11T09:50:00Z,exporter,us-west-2,t-00026,7363,70,53.47,144.73,237.42,7969110,51299612
2026-07-11T09:07:00Z,query-api,us-west-2,t-00312,1387,12,54.58,122.55,199.14,1659901,10113529
2026-07-11T09:58:00Z,billing,us-west-2,t-02251,134,1,24.78,56.72,103.23,153078,179492
2026-07-11T09:47:00Z,ingest-api,eu-central-1,t-00526,11284,157,59.02,133.52,245.51,28899028,83704752
2026-07-11T09:16:00Z,exporter,ap-southeast-2,t-02858,4730,50,23.16,61.42,90.82,11521663,31795251
2026-07-11T09:16:00Z,exporter,ap-southeast-2,t-00068,7873,95,68.13,175.76,345.83,15277010,37451845
2026-07-11T09:08:00Z,exporter,eu-central-1,t-01835,4252,42,26.84,69.14,121.64,3209626,14496353
2026-07-11T09:00:00Z,billing,us-west-2,t-01145,9632,77,56.84,152.52,253.07,4034023,39452671
2026-07-11T09:58:00Z,ingest-api,us-east-1,t-00564,8527,56,31.12,59.18,123.20,5769378,28123262
2026-07-11T09:00:00Z,query-api,us-east-1,t-00784,1815,20,40.20,80.43,110.98,4617309,7790979
2026-07-11T09:18:00Z,billing,us-west-2,t-02293,5668,60,40.90,95.40,192.78,9145183,9427291
2026-07-11T09:30:00Z,alerting,ap-southeast-2,t-03966,1340,6,50.78,114.12,200.81,1611635,6252391
2026-07-11T09:27:00Z,alerting,eu-central-1,t-01847,6751,85,40.89,95.23,169.32,13976385,30396618
2026-07-11T09:03:00Z,query-api,us-east-1,t-03620,913,2,62.78,157.25,227.26,1785454,3641079
2026-07-11T09:55:00Z,query-api,ap-southeast-2,t-02198,10250,12,79.39,165.52,239.62,7413389,53880267
2026-07-11T09:03:00Z,ingest-api,us-east-1,t-02317,6429,43,55.67,145.78,222.14,12144855,42271972
2026-07-11T09:39:00Z,query-api,us-west-2,t-01988,7321,4,37.69,74.16,152.92,8989462,50964535
2026-07-11T09:40:00Z,exporter,us-west-2,t-02560,5618,68,73.62,153.00,234.25,2866407,33727656
2026-07-11T09:26:00Z,alerting,eu-central-1,t-01760,10969,136,37.81,89.33,149.13,19335324,59316443
2026-07-11T09:10:00Z,alerting,eu-central-1,t-01242,1107,4,47.49,126.54,207.72,2313540,2362228
2026-07-11T09:25:00Z,alerting,eu-central-1,t-03853,5408,24,53.92,117.07,195.74,12778240,30172990
2026-07-11T09:54:00Z,billing,us-west-2,t-00281,2043,23,27.52,71.62,137.68,4174752,4644272
2026-07-11T09:19:00Z,query-api,eu-central-1,t-03774,10169,21,37.27,86.47,155.46,7375091,73747937
2026-07-11T09:58:00Z,billing,eu-central-1,t-03075,8179,51,60.59,123.81,168.06,16428373,50963537
2026-07-11T09:30:00Z,alerting,us-east-1,t-03699,601,4,69.15,146.39,271.22,911792,1247222
2026-07-11T09:32:00Z,billing,us-east-1,t-00300,5391,72,40.15,91.50,143.58,2858480,7485104
2026-07-11T09:12:00Z,alerting,ap-southeast-2,t-01850,7964,45,39.30,86.34,123.20,8959755,14812130
2026-07-11T09:02:00Z,alerting,ap-southeast-2,t-00133,2880,36,73.06,175.38,285.20,4238808,4321684
2026-07-11T09:15:00Z,exporter,eu-central-1,t-02999,2230,10,38.96,105.22,177.81,4873288,12687419
2026-07-11T09:40:00Z,billing,us-west-2,t-02319,6458,20,49.43,101.80,191.90,9939553,16963341
2026-07-11T09:28:00Z,exporter,eu-central-1,t-03621,4559,52,74.61,170.40,225.86,2602332,7088401
2026-07-11T09:53:00Z,exporter,eu-central-1,t-01959,8182,7,43.08,119.71,157.17,18029263,29104091
2026-07-11T09:21:00Z,query-api,ap-southeast-2,t-00449,146,1,21.50,45.59,82.33,133442,1059176
2026-07-11T09:43:00Z,ingest-api,us-east-1,t-00724,10765,61,55.05,99.94,183.23,18756409,17203265
2026-07-11T09:55:00Z,billing,ap-southeast-2,t-01599,7320,79,42.34,98.39,177.78,7763155,36496192
2026-07-11T09:32:00Z,exporter,ap-southeast-2,t-01550,653,1,54.12,113.95,202.32,428807,1187696
2026-07-11T09:18:00Z,query-api,us-east-1,t-03363,1285,15,25.97,70.01,91.18,1291090,6072448
2026-07-11T09:25:00Z,billing,us-east-1,t-03155,2895,25,31.29,69.80,121.42,6001073,14114212
2026-07-11T09:56:00Z,alerting,eu-central-1,t-01396,411,0,31.20,78.35,107.11,534311,2009282
2026-07-11T09:20:00Z,billing,ap-southeast-2,t-02013,6911,41,61.72,114.95,202.99,7380415,16156982
2026-07-11T09:11:00Z,alerting,us-west-2,t-02620,7319,96,61.93,168.37,309.62,5849949,26060153
2026-07-11T09:13:00Z,billing,us-east-1,t-03108,7597,85,63.51,168.49,247.10,6598700,41619477
2026-07-11T09:28:00Z,alerting,us-west-2,t-01964,5789,77,29.28,73.74,116.10,14465341,20755837
2026-07-11T09:56:00Z,ingest-api,us-east-1,t-02086,5754,11,69.74,160.50,255.06,11228521,36568653
2026-07-11T09:21:00Z,query-api,us-east-1,t-00383,3711,30,43.69,104.17,180.53,9553345,20218561
2026-07-11T09:51:00Z,alerting,us-west-2,t-01481,2198,7,73.56,175.58,349.67,4163462,4352505
2026-07-11T09:48:00Z,exporter,us-west-2,t-03567,7390,37,63.95,141.81,284.10,18075918,21890632
2026-07-11T09:03:00Z,alerting,eu-central-1,t-03958,10018,95,78.80,142.76,293.61,22009824,48096531
2026-07-11T09:49:00Z,alerting,eu-central-1,t-00743,9483,117,58.65,123.01,193.32,5923318,69931955
2026-07-11T09:17:00Z,alerting,us-east-1,t-01024,1920,5,74.51,161.25,325.71,4381885,5576457
2026-07-11T10:43:00Z,ingest-api,ap-southeast-2,t-00160,5312,18,28.54,57.64,114.97,8606652,28542084
2026-07-11T10:38:00Z,exporter,us-west-2,t-03825,9225,114,64.88,149.31,234.62,8196983,24497648
2026-07-11T10:28:00Z,exporter,us-west-2,t-02504,13,0,23.84,64.38,91.35,29408,97784
2026-07-11T10:02:00Z,query-api,us-west-2,t-02620,6636,52,49.97,138.67,204.70,5194041,48988975
2026-07-11T10:52:00Z,ingest-api,us-west-2,t-01869,1803,23,27.11,54.39,77.95,2948286,4345071
2026-07-11T10:14:00Z,billing,eu-central-1,t-02627,9094,45,20.66,55.78,116.17,6438037,65428757
2026-07-11T10:31:00Z,alerting,us-east-1,t-02274,10167,74,49.54,120.09,229.48,18399673,26402439
2026-07-11T10:49:00Z,query-api,us-east-1,t-01331,4639,67,68.28,143.04,215.61,5858494,10848479
2026-07-11T10:07:00Z,ingest-api,ap-southeast-2,t-02247,11872,35,44.27,100.49,173.90,12769709,59165422
2026-07-11T10:59:00Z,query-api,us-west-2,t-03395,10959,160,47.66,92.56,189.60,12499699,46395287
2026-07-11T10:43:00Z,alerting,ap-southeast-2,t-01072,8094,0,24.19,62.94,108.33,16326082,29760747
2026-07-11T10:56:00Z,ingest-api,eu-central-1,t-01154,3983,32,56.98,113.47,231.21,9349357,18217965
2026-07-11T10:18:00Z,ingest-api,us-west-2,t-02018,2333,2,41.19,88.20,176.10,2159077,15540968
2026-07-11T10:24:00Z,alerting,eu-central-1,t-02645,5177,70,21.80,44.57,86.50,6460049,13408676
2026-07-11T10:18:00Z,ingest-api,ap-southeast-2,t-00615,8975,30,69.56,170.31,287.44,16848206,37446239
2026-07-11T10:45:00Z,query-api,us-east-1,t-00420,4970,57,57.68,106.40,139.46,10134110,5041595
2026-07-11T10:45:00Z,billing,us-east-1,t-01964,2095,5,34.66,76.92,122.48,3231330,10688492
2026-07-11T10:44:00Z,ingest-api,us-west-2,t-00272,7577,99,50.31,107.13,175.22,11532199,32480125
2026-07-11T10:39:00Z,query-api,ap-southeast-2,t-00490,1053,13,50.28,123.23,257.16,2497929,5471886
2026-07-11T10:16:00Z,query-api,us-west-2,t-00780,10326,46,56.94,151.89,312.70,5291532,25759793
2026-07-11T10:29:00Z,query-api,us-east-1,t-02673,5510,53,30.66,73.01,149.52,12569259,22776339
2026-07-11T10:53:00Z,exporter,us-west-2,t-01356,3009,15,72.73,182.55,368.61,4482335,13565438
2026-07-11T10:08:00Z,exporter,us-east-1,t-00391,3255,21,56.84,122.96,165.09,2684832,4355102
2026-07-11T10:38:00Z,ingest-api,eu-central-1,t-01704,4644,42,63.16,129.96,251.32,11230494,30396439
2026-07-11T10:41:00Z,query-api,ap-southeast-2,t-01816,1598,7,58.96,129.11,198.19,3545954,3705895
2026-07-11T10:55:00Z,billing,us-west-2,t-00338,11066,88,33.89,74.38,130.50,14150414,51298712
2026-07-11T10:39:00Z,billing,us-west-2,t-00610,714,1,75.96,186.75,272.47,1632258,1091088
2026-07-11T10:10:00Z,query-api,us-west-2,t-03437,5646,8,35.00,86.37,176.27,4470852,35865782
